step,loss,fit,kl,normW,logdetV,sigma2,rhoW,val_bound
390,-53.34243119709318,-53.48686180161441,0.10899581656712115,0.6345568904789313,-2.3446868606934177,0.08868820184441964,0.3651248686397336,-49.123481622812555
391,-54.34012593244735,-54.487962088053266,0.11235914870565085,0.6348104722563759,-2.347556620013707,0.08861065645674891,0.36532619938048594,-49.147882515045296
392,-55.0893062579934,-55.22686181904665,0.10203658143995276,0.635058940938727,-2.3504167391592214,0.0885332544930021,0.36554691937173533,-51.649491988787
393,-53.16560709626193,-53.28289628220876,0.08172860275776833,0.6352969768229427,-2.353268216997033,0.08845589267863618,0.3657968692067353,-51.886923954138005
394,-54.07592330821634,-54.19893238586366,0.08740496558245957,0.635612932802239,-2.356114949547557,0.08837885031940396,0.36611217537847784,-50.54329289629636
395,-56.14627457859555,-56.26350740674851,0.08158714437636755,0.6358567798615886,-2.35895139777256,0.08830197834359439,0.3663412533027199,-50.4280372331596
396,-51.44244968377054,-51.57279615066057,0.09465874774274771,0.6361282502418941,-2.3617683765835116,0.08822500416804901,0.366525454970552,-51.57358410521142
397,-53.613696796350396,-53.75608024418348,0.10665401577366121,0.6363955153681713,-2.364567751047519,0.08814856023420581,0.36670004136427325,-50.136083183071044
398,-48.2553274101363,-48.417527611905854,0.12642962017264925,0.6366446844351766,-2.3673585812986326,0.08807228907902209,0.3668774916266245,-49.67548716355847
399,-56.78943452059992,-56.941787334784834,0.11654406887511032,0.6367785200207203,-2.370145281072387,0.08799687144842727,0.36700448860022794,-50.89477853663441
400,-54.06174675251492,-54.19981635311596,0.10222170604562979,0.6369471188438189,-2.3729398390309955,0.0879211054781774,0.3671648307100064,-52.04026389707965
401,-50.39569934407662,-50.52611046473531,0.09452315902520914,0.6371510099259325,-2.3757356899564814,0.08784543042380676,0.36730663701041727,-48.744839429248586
402,-52.48135367399602,-52.63029333610808,0.11301084740874029,0.6373872896734452,-2.3785281303308814,0.08777036466644225,0.3675072886617166,-50.68346278280571
403,-52.74878538835888,-52.90086384083079,0.11610880970658846,0.6376178295991828,-2.3813300337767775,0.08769552581561367,0.36768683164670435,-51.36238181876268
404,-51.07395504731275,-51.22431017700747,0.11434400025752445,0.6378797672304614,-2.3841202547750804,0.08762089856064399,0.36781746467628895,-50.06781225524705
405,-54.8489639342722,-55.00202099935293,0.11700580491966255,0.63809165612535,-2.386903877542288,0.08754671620033098,0.367960836639086,-50.08471800830222
406,-55.41058040005842,-55.555483436539234,0.10881008036078896,0.6383598011751819,-2.3896975971785683,0.08747239628089759,0.36813676496244874,-51.403382902232046
407,-55.37965751627348,-55.519558263353424,0.10376784773154399,0.6385626476767784,-2.3924842057768756,0.08739792222849892,0.3682133684394382,-51.43661188714351
408,-50.74900663484392,-50.89199025712409,0.10681062882094647,0.638770027344673,-2.3952734072004285,0.08732330502662322,0.368333973005113,-50.49252993963632
409,-52.67309511780884,-52.808782037608196,0.09947535664036847,0.6389241663822134,-2.3980492658945645,0.08724920713574948,0.368430712806635,-50.75370843111714
410,-55.341331660166034,-55.508169946225465,0.1305862977876122,0.6391497804761073,-2.400827224251546,0.08717534033539233,0.3684820187341361,-50.7412817178536
411,-53.983173013096234,-54.16013409298928,0.1406693458893905,0.639339049781005,-2.403624983109021,0.08710129988479774,0.3685183132220646,-50.305060048486155
412,-54.21481192012566,-54.37804152560784,0.12689966852145623,0.6394634981455627,-2.406431787756765,0.0870272658813781,0.36852871051026903,-50.95192688446984
413,-53.518034578370205,-53.67277040612839,0.1183672016174861,0.6396048684770382,-2.409242731069163,0.08695326806421289,0.3685667229785483,-49.48878670346969
414,-51.56113581782982,-51.68731195542891,0.08977056665667207,0.6396843229000101,-2.412040702174442,0.08687941529195636,0.36858992624722214,-50.9669693202303
415,-55.469698307304675,-55.619265982474275,0.11312566351985892,0.6397473107775535,-2.4148319435407863,0.08680600524980277,0.3686380265420515,-51.119210626522495
416,-54.017357049325554,-54.16313110044416,0.109296300468183,0.6397784400507256,-2.4176321969458088,0.08673245136074607,0.36870883473399857,-50.94203575437554
417,-57.31290889879017,-57.441088950843266,0.09166683081340338,0.6398027836983203,-2.4204247745693523,0.0866589842282477,0.3688328831728688,-49.90187985300493
418,-53.91713698440284,-54.038057391894256,0.08437056414983163,0.6398701495408496,-2.4232213109078313,0.08658517389028836,0.3689427765931064,-51.08345560376354
419,-52.38418633454063,-52.522501196486736,0.10172935766539817,0.6399020759985201,-2.426013425328543,0.08651153977105644,0.36904522023136926,-52.310271927443374
420,-52.43769728328276,-52.57995634390333,0.10563713481140094,0.6399628806075393,-2.4288071716288497,0.08643825656811187,0.36915718021147076,-50.47965608759255
421,-57.21015340321372,-57.36725479774981,0.12044154762882575,0.6400814002156693,-2.4316025879564096,0.08636528650253858,0.36932171164746896,-50.849088192869715
422,-53.9929684641565,-54.11944204970838,0.08977447969060248,0.6402502811854165,-2.4344017415572106,0.08629194871202983,0.3695322029053538,-50.256859115079784
423,-55.17401723419497,-55.29307941633016,0.08232443854475482,0.6403953777368906,-2.4371997704433546,0.08621874223519554,0.36978294931314665,-52.625266366430715
424,-53.369591835947496,-53.52922217278666,0.12285243209598111,0.640606305478614,-2.4399845684224606,0.08614555401094204,0.3699881332476137,-50.45629883420734
425,-54.03867626110557,-54.2043242890473,0.12883024044386768,0.6408096683779548,-2.4427623812839547,0.08607257242946562,0.3701495749039408,-52.63193812252603
426,-54.509266798310016,-54.64632461900211,0.10019978741115962,0.6410264534766081,-2.4455415014877895,0.08599969324695168,0.3703061324751938,-52.18975450319806
427,-53.98416345210954,-54.140935717397525,0.11987296763859438,0.6412822028586833,-2.4483219323005874,0.08592686451327383,0.370500373717942,-50.006385994943116
428,-50.465295742389486,-50.60839899685271,0.10616236619956745,0.6415468433577424,-2.4511099404024232,0.08585416341510561,0.37064560236934574,-51.08726152401155
429,-52.231871332083266,-52.38678306570063,0.11793108467819635,0.6417472027741288,-2.453883252249007,0.0857820435916216,0.37074955611434446,-50.565272055938784
430,-50.32420278307639,-50.45207448924348,0.09084945201200542,0.6420209376600652,-2.456653186359385,0.08571026409222904,0.3708668135859266,-50.954340615745764
431,-54.435254025015965,-54.586513161105124,0.11419783985624667,0.6421999085012416,-2.459412505566113,0.08563904904542806,0.3708995219136467,-51.49826719055723
432,-54.572320870009115,-54.71496676315422,0.10554369425135189,0.6424482473578088,-2.4621779083284636,0.08556778612407716,0.37097880314996323,-49.392887177078165
433,-54.557208779486025,-54.706239426256246,0.11188813152107879,0.6426754982547372,-2.4649395071503526,0.0854964751412464,0.3710242187886298,-50.390052653536905
434,-57.22563226825352,-57.34739758985616,0.0845838703580213,0.6428447388694027,-2.4677097954970217,0.08542514684004547,0.371037229764313,-51.79120541300923
435,-55.33134584888494,-55.46617815886912,0.09761081823832679,0.6430597230543734,-2.470474152387158,0.08535349616845181,0.37112015269544,-51.3961993508642
436,-53.59190570390179,-53.727035840837296,0.09786907852504513,0.6432523620926044,-2.473246395536275,0.08528181913053125,0.3711856553324591,-50.82410229343632
437,-53.300521731555584,-53.45691529960831,0.1190924387493171,0.6434663606934455,-2.476014808719885,0.08521034536215134,0.37127702036835236,-50.91988693802074
438,-52.017311656553666,-52.15791018884812,0.10325701608324533,0.6436867882490827,-2.4787950645003933,0.0851390785956263,0.371458454093476,-50.81894523850139
439,-53.81592928415676,-53.95577103111951,0.10245929449671626,0.6439262744653321,-2.4815797832330846,0.08506816585593227,0.3716239898493267,-51.29509845540854
440,-54.4828773104962,-54.631153503569024,0.11085357097905874,0.6441420133950018,-2.484351861318294,0.08499736792638417,0.37176945150619595,-50.88553248714539
441,-58.03777569038275,-58.17722751958179,0.1019898186531765,0.6443306870728778,-2.4871170330315246,0.08492658329540152,0.3718806631875261,-52.19989394960841
442,-56.02533830442669,-56.17707132686003,0.11423189451138174,0.6445108557979193,-2.4898778803910573,0.08485541645298159,0.3720218090176698,-51.26556736572534
443,-52.790407542224024,-52.93176254440953,0.10381598480350812,0.6446460725476656,-2.4926330579205804,0.08478416544438938,0.3721118880147412,-49.65978110766763
444,-53.26574040658692,-53.41267460083169,0.1093564181866903,0.6448258707363601,-2.495365643868233,0.08471326261656019,0.37225692901561863,-51.43048321152294
445,-54.70157687251911,-54.84384261895566,0.10464619974449016,0.6451224276738333,-2.498098011359959,0.0846425920221155,0.37250119606348797,-51.423696950061405
446,-56.91597201665363,-57.041775047513994,0.08814304229729732,0.6453693468307667,-2.5008262504963104,0.08457197494150825,0.3726949534196062,-50.35690819989047
447,-55.65968154813039,-55.816319132694346,0.11893899219462256,0.6455480927990863,-2.5035480235526957,0.08450116124867589,0.3728304259671213,-50.78064923658065
448,-52.42685167514387,-52.58178543927954,0.11719733728534948,0.6456986086857878,-2.506266421293402,0.0844303226637957,0.37291016902901486,-51.25790964586995
449,-58.00170178102355,-58.14612178388977,0.1066443152147165,0.6458998013151627,-2.5089940677537554,0.08435986602736562,0.373058360662208,-49.79269469892451
450,-55.747605486170805,-55.887802294660645,0.10238167100679484,0.6461040591704115,-2.5117303233569968,0.08428908123965924,0.37323608388275165,-52.255936568543554
451,-54.39252235353179,-54.526456856093034,0.09607762540067841,0.6463935505688642,-2.51447329474768,0.08421828084374869,0.37348963030417687,-50.581102863250685
452,-54.90149673065469,-55.072491950511306,0.13309521996545684,0.6467416289800243,-2.517205334590606,0.0841476466935868,0.37374628140040095,-51.842707496692526
453,-58.81637243143468,-58.95713978676727,0.10282308918888908,0.6471246636842607,-2.5199560464036983,0.08407711508071175,0.3740189634896355,-50.23630430966021
454,-56.502731713810334,-56.64484917724934,0.10412987555059416,0.6474730837992667,-2.5227023922897414,0.08400621253768215,0.3742265343663968,-52.1438311994698
455,-55.54213133673654,-55.6920057192237,0.11184444109137627,0.6477835587084184,-2.5254494987839773,0.08393528564475032,0.3744559127461962,-52.22492391476107
456,-53.638400220106774,-53.781610043415895,0.10513799825430904,0.6480803826004328,-2.5281869606863987,0.08386445881263925,0.3746511010560616,-52.55330041377199
457,-54.24906802189465,-54.39976006401582,0.11257971611335402,0.6483249589200112,-2.5309218712688435,0.0837939866889238,0.3747525277480735,-51.64158304332165
458,-56.71982238396438,-56.85130632476312,0.09333086488420628,0.6485832682371735,-2.5336479484797305,0.08372373222877304,0.3748147235990016,-52.06261037936449
459,-55.46652828194955,-55.62312613789817,0.11840366987845631,0.6488584475145476,-2.5363675512982047,0.08365344608980003,0.374868741623185,-52.314351796086264
460,-53.174152087290985,-53.32342741817341,0.1110402787909557,0.6491225390128307,-2.5390903672900764,0.08358323920716049,0.37490016561157635,-52.56740705517476
461,-54.1991907590165,-54.3432675972618,0.10579869289782293,0.649467097490045,-2.5418238754377356,0.08351339550481628,0.37496831901304084,-53.797200366572625
462,-54.519824480196974,-54.66911479659839,0.11097263787190968,0.6496732195855688,-2.5445599861169668,0.08344376142212909,0.3749940074900212,-52.07835387527128
463,-56.90243976010867,-57.05156502489456,0.11076845294706894,0.6498693874832833,-2.5472846175505355,0.08337429748120569,0.3750197966475191,-50.9790525488844
464,-57.12335733062059,-57.272509996061444,0.11075595926001894,0.6500987103913447,-2.550000986405574,0.08330471926657902,0.3750793465208372,-51.54487410089385
465,-56.11357211341981,-56.25622830796636,0.10422005667319192,0.6503183862402376,-2.5527001952772737,0.08323504215182756,0.37509496777351853,-50.519638020362564
466,-53.14419912760255,-53.296338267490505,0.11366194010881758,0.6505998807227026,-2.5554009289250583,0.08316540683950084,0.3751703902169679,-53.02250793974227
467,-54.63922971581416,-54.78366479809162,0.10591545915771064,0.650939150116053,-2.5580899336010234,0.08309614582543409,0.3753170639258288,-49.75105507487758
468,-53.838138792022754,-53.99372574745671,0.11702583099476219,0.6512434711226316,-2.560777599094118,0.08302705343107537,0.37552805073766765,-51.02372905651037
469,-53.76801795536267,-53.91917495465766,0.11255608019473373,0.6514876000883754,-2.563453879358987,0.08295822618736151,0.3757176636586018,-50.141541263811696
470,-53.93655776591866,-54.067254288314075,0.09205657476466356,0.6516999894286604,-2.5661348332722844,0.08288966355240529,0.3759158650125465,-51.03894937171549
471,-55.677742284110856,-55.82943671831494,0.11301546094362525,0.6519162027112543,-2.568807388871311,0.08282138552798216,0.376053026312666,-51.43802149753784
472,-51.098076923859196,-51.2610639871967,0.12426997903173749,0.6520895903220539,-2.571495964053946,0.0827531449289813,0.3762062630361925,-52.385858998890804
473,-54.719430392752734,-54.898781826097775,0.14059706355422297,0.6522285093187886,-2.574190304426335,0.08268543565546815,0.3764081723068613,-51.42619316428834
474,-59.33849046402247,-59.475651985033934,0.09836870758505006,0.6524093428252782,-2.5768896963102246,0.08261779105231254,0.3766087985591247,-52.6370364601663
475,-53.8289646944008,-53.97567056663733,0.10787335667138775,0.6526379352972891,-2.5795898876727783,0.08254968879342102,0.3768260688921623,-52.93757012889943
476,-56.112612141520756,-56.25088554586155,0.09940272983705226,0.6528075999228931,-2.5822895226267484,0.08248185903394371,0.3769981262992592,-50.68141914303586
477,-56.54807262145447,-56.70371032117036,0.11673017242712397,0.6529265098570032,-2.5849905857854756,0.08241400933749363,0.3771704430840893,-52.032634369220915
478,-55.51714781550097,-55.66451395613223,0.10841838839807101,0.6531770116258491,-2.5876863162191426,0.08234609967926385,0.37737052453262443,-51.76716480845873
479,-55.89811811896926,-56.03800975984851,0.100904548763319,0.653396585582891,-2.590375669671499,0.08227825962059561,0.377562284448865,-52.01283204995672
480,-52.027509338549024,-52.185801859169054,0.11926574734248824,0.6536315939468725,-2.5930598511439387,0.0822104898149702,0.37772920751350175,-52.988244955360955
481,-56.03712249013207,-56.18125973753868,0.10507002892933229,0.653900830952906,-2.5957333189978757,0.0821431888445785,0.3779017132644294,-51.64799129930009
482,-52.40775111614053,-52.547194449133976,0.10033651015470563,0.6541356346677698,-2.598411334690302,0.0820758943928317,0.37800441368086735,-51.77631183240653
483,-54.29254068615827,-54.433072346489155,0.10138591356733515,0.6543483543241191,-2.6010809453764865,0.08200905575157813,0.3780771634445406,-51.719360819293506
484,-58.223512486670764,-58.391976236728325,0.1292800250254593,0.6545280380131845,-2.603743918945046,0.08194238725797563,0.37814750244779005,-52.101570188028454
485,-57.26180173879627,-57.405716989689665,0.10469465660471344,0.6546628174588938,-2.6064121122951094,0.0818754089578471,0.3783006117647583,-53.30309202720389
486,-56.06856646495898,-56.202264717170934,0.09444029927127884,0.6548151314469233,-2.6090826269417544,0.08180828826920179,0.3784332509903875,-53.596277116102
487,-51.016017218986086,-51.14161805047232,0.08630550606027138,0.6549703590350332,-2.6117480346791724,0.08174122454118186,0.37857812369908056,-50.509449544953036
488,-57.68603118698789,-57.851949870095865,0.12658726959284636,0.6550895632627409,-2.6143860917395427,0.08167481899448,0.3787498985206767,-52.339873826943844
489,-54.34308391758104,-54.47910323938737,0.09664938961210204,0.6552987917709953,-2.6170297590790548,0.08160822785106221,0.37894002610964894,-52.45453756642191
490,-56.56082860009237,-56.6973490027733,0.09711367738172583,0.65544243178654,-2.6196727846167294,0.08154184401574827,0.37914182974793337,-51.3878975700433
491,-54.57343911788406,-54.723817181448446,0.11093462577339966,0.6555836455429774,-2.6223143563457536,0.08147540976789902,0.3793322192070554,-52.61929254567141
492,-53.846435779170335,-53.96827201587503,0.08235596209313013,0.655729364626241,-2.6249563292947964,0.08140917335911421,0.3795329026120295,-51.322980225757625
493,-57.40067447246217,-57.54194623565617,0.10175666383665857,0.6558131768399018,-2.6275671566146728,0.08134322845859003,0.37966470542539793,-52.60865974542677
494,-56.9067684118519,-57.037745855468586,0.0914285833990148,0.6558573689729843,-2.6301759788994765,0.08127714251867997,0.3797924340552166,-51.63581029193798
495,-55.19558661369503,-55.33280980947728,0.0976408651156127,0.6558923531721204,-2.632780861725204,0.0812109977791697,0.3799532532092555,-52.32922460546457
496,-55.6014024200583,-55.76353449888575,0.12251412675083723,0.656009528662273,-2.635385264748059,0.08114500872062994,0.380104901632652,-52.56162489687681
497,-55.47524537182157,-55.61890826532468,0.10401165196379197,0.6560306939108922,-2.638004615936285,0.08107910098698645,0.38026380020488665,-52.011674608139565
498,-59.38714886989572,-59.51985288058267,0.09301869217558847,0.6560833761909673,-2.640620774068011,0.0810132936815002,0.38045228733340136,-51.15282083476211
499,-54.866400847839586,-54.99828351841282,0.09216271541349128,0.6561523393021397,-2.643247491744833,0.08094717377328525,0.38062279767796103,-50.97208136618922
500,-54.97212837478409,-55.10286647947247,0.09098338346740045,0.656232606524973,-2.645860783228185,0.08088126086263028,0.3808035727977576,-51.97337880278964
501,-57.530844971036565,-57.66080741815383,0.09017274377476478,0.6563229578029011,-2.64847013673819,0.08081556650046037,0.38096348443418726,-51.299602281923946
502,-54.1791543732182,-54.34236903960924,0.12338901171493105,0.6564557262999496,-2.6510678755403783,0.08074979490782463,0.3811345843732451,-52.90476433279473
503,-53.40293334645823,-53.543438660012775,0.10064435015170434,0.6565625815567295,-2.6536685732658833,0.0806843090409133,0.3813288440035178,-51.62326586384563
504,-52.440287841425,-52.60682020465519,0.12663741315770236,0.6566188156821294,-2.6562698171747017,0.08061917412766606,0.3815080770403304,-52.876275317590796
505,-57.32706191736507,-57.462610944784785,0.09562127674244686,0.6566269782670342,-2.658877158156174,0.08055449454999272,0.38161194024234807,-52.601579009428036
506,-54.533143418043416,-54.67655057565632,0.10344658979236415,0.6566372056635541,-2.661481462698123,0.08048970283449089,0.3816925344141199,-52.085422187391885
507,-57.87162076937834,-58.01404865329012,0.1024333854978175,0.6566920205557594,-2.664081128945806,0.08042512460140294,0.3817265887584444,-52.75713405184578
508,-55.75721281923868,-55.90328031428025,0.10603906147501697,0.6567458243583024,-2.6666832564665217,0.0803603554890681,0.38178139110822734,-50.21271266827202
509,-55.836140696819164,-55.98287302604978,0.10666977925266476,0.6568047563448258,-2.669289079031449,0.08029566752789677,0.3818430713722708,-51.386852582743735
510,-55.460535763229025,-55.588624584349844,0.08799210632364035,0.6568626597724468,-2.671900907652302,0.08023106815626452,0.3818616766164734,-52.65081721355203
511,-55.40228282441001,-55.542714335749864,0.1003002149840985,0.6569423407367079,-2.674500265006638,0.08016660144007481,0.38185763099822256,-51.05871854676075
512,-58.31404097209119,-58.449770634071044,0.09556275541966748,0.6570556514488486,-2.677111170508202,0.08010228191626231,0.38195014243893055,-52.90275949653275
513,-54.864463667854736,-55.00916399630368,0.10449694974355726,0.6572011815392486,-2.6797232163453693,0.08003781320838797,0.38205191719372567,-52.17446981507683
514,-55.708553800301544,-55.84376201503844,0.09497009602367515,0.657282542403685,-2.6823315806218124,0.07997357826662391,0.3821472065362223,-53.372679921852274
515,-56.200633648996345,-56.335600659482566,0.09469309205103577,0.6574073571277421,-2.684933273292126,0.07990947507738129,0.3822612719852665,-52.04995642483275
516,-56.899192463262295,-57.040906172292374,0.10140563835081728,0.6574746698270999,-2.6875240864348675,0.07984547530854241,0.3823168780382614,-51.62926111167512
517,-56.565342855829456,-56.70008644025549,0.09440176313988798,0.6575306106081283,-2.6901066664884996,0.07978147290015432,0.38237418823130853,-51.64097566650096
518,-55.48191751243808,-55.62001820295153,0.09772451440098621,0.6576072700774558,-2.6926939617348093,0.0797174977220752,0.38243551024552946,-51.96678962319565
519,-54.345282596061,-54.48904140106631,0.10334936372692136,0.6576450695153534,-2.69527583311646,0.07965368700022674,0.382449182207687,-52.2105285801882
520,-55.893000299899775,-56.03810965731502,0.1046673629596508,0.6576571470400397,-2.6978548602607844,0.07959017116578396,0.382468770806416,-53.41466922618615
521,-59.55482941681134,-59.68803209841728,0.09272803314842659,0.6576745784384075,-2.700430672426879,0.07952676681739901,0.3825167852957435,-52.01924173562444
522,-55.55752797641238,-55.713649210137795,0.11561186148262814,0.6577755922553024,-2.7029961334117205,0.07946307548724522,0.38253657394936735,-50.909332798262625
523,-52.151774105681376,-52.31625885903084,0.12394104493132657,0.6578631477205846,-2.705558873342769,0.0793995483696613,0.38256297711954723,-54.023532818841396
524,-58.93858661943204,-59.07591465568983,0.09675063870653686,0.6579275129655741,-2.7081186387302334,0.0793365357624136,0.382545293099108,-52.184527098969944
525,-57.502229662853054,-57.63161772843384,0.0887754929002306,0.6580492158836709,-2.7106765256695717,0.07927327904338807,0.3825662907023635,-51.31363423520271
526,-56.461182321688014,-56.599835732040134,0.09800631977294974,0.6581491646991019,-2.713227592666896,0.07920996565519861,0.38263866158244003,-51.78172621035795
527,-58.47358354437953,-58.598288800277146,0.08402162433538626,0.6583296256375057,-2.715770863378841,0.07914670245169148,0.38272009779824917,-52.776803667092885
528,-55.45660277484067,-55.59088320088352,0.0935608051583067,0.6584933289312023,-2.718305199101003,0.07908329662362594,0.38281242180573666,-55.047599686342416
529,-52.69547089924733,-52.84956136845108,0.11333686722350492,0.6585880735980917,-2.7208241181804733,0.07902011449165942,0.38277488995603637,-52.171951482135164
530,-60.45408431912289,-60.59579737001022,0.10092647541883268,0.6586464936042707,-2.723338953906388,0.07895740818759187,0.38266806960633093,-51.920063860545476
531,-56.93209485366125,-57.08522555167198,0.11231030251209916,0.6587308366635963,-2.7258668513598083,0.07889433315379692,0.3825685216454961,-53.373571273097106
532,-57.42755857204727,-57.569689006089426,0.10127617685167668,0.658815455574838,-2.7283974699031606,0.07883128701606074,0.38251258101487384,-54.183033367749495
533,-57.049211281691825,-57.17714799769,0.0870479173104644,0.6589239575107224,-2.730932085059791,0.0787682658358479,0.3824131319426158,-55.003684709841906
534,-55.29769546698573,-55.442169917203245,0.10355009392863355,0.6590740261106858,-2.733460281076528,0.07870529697706546,0.3823588963861955,-53.13918275633365
535,-57.83967052754878,-57.96853550047172,0.08790502809727851,0.6592228939257693,-2.7359934066868408,0.0786425467170483,0.3822807274406557,-52.84073141765031
536,-57.233310072428765,-57.393666042900236,0.11936130282139193,0.6593423672731445,-2.738519218974805,0.07857981816496679,0.3822360272085706,-53.20639818356974
537,-59.47988936665589,-59.61345265395505,0.0925350119509711,0.6594220230373852,-2.741039793538675,0.07851711339797715,0.38218092712259166,-54.55672059439764
538,-58.942151150559106,-59.085249063285445,0.10203449867012838,0.6595587935374346,-2.743562283077297,0.07845425438497798,0.38220835154279614,-52.964225538275734
539,-55.724841829066385,-55.86092877866887,0.09498970319515357,0.6596475595057638,-2.746081534625496,0.07839133661573279,0.3822480121792043,-53.248681643896404
540,-55.23857872361965,-55.37782973491992,0.09811987539285705,0.6597377932061,-2.748602230023838,0.078328711638576,0.38230501663451966,-52.7363290984163
541,-58.085623929315574,-58.24708183845445,0.1202922461522363,0.6598499645701774,-2.751127580837408,0.07826636836670119,0.3823814182305492,-53.32261003484933
542,-57.8856056046108,-58.05865661686113,0.1318505079474247,0.6599718066569026,-2.753657603378646,0.07820398833002393,0.3824836457706372,-52.95990978871168
543,-58.72895017377292,-58.857944528071194,0.08775792489213616,0.6601309484732915,-2.7561954879145047,0.07814160035829965,0.3826353071486356,-52.385957102049844
544,-58.39581694981553,-58.53437316534523,0.097285875865319,0.660217225897526,-2.7587260498740993,0.07807919554410239,0.3827752482311952,-53.25127183058949
545,-54.91935751361166,-55.064031689744226,0.10336860956935445,0.6603546202845351,-2.761253904174779,0.0780168044965027,0.38297940666264224,-54.32593581467927
546,-56.39214058687654,-56.52595108769758,0.09246982217456885,0.6604936235392793,-2.763769110524089,0.07795477283325279,0.3831920846281972,-51.676451398310974
547,-58.18918344154096,-58.338286880970564,0.10772588915431985,0.6607058052102806,-2.7662703077565984,0.07789295839529188,0.38339578984407036,-52.69185257532465
548,-53.09660577779813,-53.24424417477755,0.10622594390026077,0.6608427464293507,-2.7687729737355986,0.07783111073224473,0.3835916869321608,-51.582415612527335
549,-58.55342219108239,-58.67864557457059,0.08377573308206601,0.6609891732882844,-2.7712790774021405,0.07776979689867616,0.38382954014211407,-52.98635270179795
550,-57.41455808555417,-57.53288790784729,0.07684673191170746,0.6611464956785013,-2.773781472971509,0.07770844067234013,0.3839997585052419,-53.16678343383022
551,-54.04026603984048,-54.206161093423326,0.12437504978203211,0.661364517965946,-2.776273207722458,0.07764719207509997,0.3841324296305903,-52.88228667160386
552,-52.11842008845721,-52.26185202473923,0.10187445087537214,0.6616044029262452,-2.7787639604049037,0.07758633933280029,0.38427171308066604,-52.91263696263593
553,-59.36477816325564,-59.49397792421874,0.08760471895785188,0.6618471674194515,-2.7812544307409977,0.0775260322686609,0.38443736718140215,-52.94001025105125
554,-55.24912474845057,-55.38206634469789,0.09130909740639229,0.6620836193676418,-2.783750107047571,0.07746553447006126,0.3846045351673992,-53.85079429834559
555,-58.589415659679595,-58.73452979636049,0.10344484711993644,0.662296453935141,-2.786242371270737,0.07740528369670524,0.3847581434656508,-53.80716099020969
556,-56.503152983802096,-56.64717219272815,0.10231528245987659,0.6624317316218198,-2.7887266007056337,0.0773449155716403,0.38486044596100233,-52.264657874585566
557,-56.79962078763259,-56.952449674534094,0.11109124096976397,0.6625404146277141,-2.7911937641032005,0.077284685319121,0.3849652721499716,-53.664574619380176
558,-55.88224412144092,-56.02352571251943,0.09951096360884487,0.6626162298613643,-2.7936715519922486,0.07722454381295028,0.38504813437456986,-53.89864472899288
559,-52.97676198551677,-53.12326763795802,0.10470179380628833,0.6627015447156414,-2.7961491497086013,0.07716460685447449,0.38515605405999487,-51.944449205666636
560,-54.5177501689907,-54.66719085832999,0.10760346139574427,0.6627934848070752,-2.798623727498496,0.07710512589394114,0.3852459541366905,-52.91123724915277
561,-60.724105139745895,-60.86370701687255,0.09773166107958553,0.6628697294923545,-2.80110107903578,0.07704592158580746,0.3853234238252025,-52.52934570099393
562,-59.39191800373521,-59.51768911546941,0.08386873357009006,0.6629207429162,-2.8035658624924986,0.07698635204411378,0.3853468973608913,-53.877991789814494
563,-54.50267383667723,-54.6350147761205,0.09040587988512896,0.6629892978443129,-2.806034969529945,0.0769265814689007,0.3853662326156009,-52.125330479486834
564,-54.0282702654489,-54.181067407198185,0.1108275517813557,0.6631299234320525,-2.8084990609776166,0.07686718197003879,0.38539150477327655,-54.18600014327793
565,-53.13597550232504,-53.27654259200333,0.09856247581550434,0.6632880439546814,-2.8109654404796958,0.07680810006810145,0.3853833062592928,-52.862888666164594
566,-58.972987032386676,-59.10843882568946,0.09341312121659735,0.6634184462552933,-2.8134133369534218,0.07674940637863677,0.3853565952880729,-52.78987854970296
567,-52.712001411063994,-52.88049984770341,0.12642537122945866,0.6635610501231455,-2.8158620845714615,0.0766905303053766,0.3853967529082009,-52.8345221487171
568,-55.901690709970715,-56.05797983536925,0.11418196760578414,0.6636896623173161,-2.818316414290353,0.07663211126415123,0.3854054695254036,-53.09722045349012
569,-58.61850191921225,-58.77068455805757,0.11004332938886131,0.6637402138231548,-2.8207812488274158,0.07657377426795567,0.38538071366530074,-54.01292395986762
570,-56.13855575851913,-56.286825821909915,0.10609900693970341,0.6637708480085311,-2.823256015516024,0.07651523554545661,0.38533108681810463,-53.80355665323947
571,-55.570573131687006,-55.70847983469721,0.09570199825661564,0.6638754180235271,-2.825725830643125,0.07645681129940401,0.38532222869549304,-52.25421275910713
572,-56.99866360030275,-57.141062651187255,0.10016009618520563,0.6640052849081832,-2.8281899997701405,0.07639856076834689,0.38533949272661133,-52.53149725288514
573,-57.1787839664004,-57.33762975473812,0.11657278287460107,0.6641301266883674,-2.8306488678977,0.07634032214994307,0.38538735882883585,-54.51888197515988
574,-55.41010800897705,-55.55716874562042,0.10475394496420413,0.6642424768098428,-2.8331130833773894,0.07628208497996898,0.38535342157040275,-52.542574919375156
575,-60.8163996137012,-60.95945376435784,0.10071554962715876,0.6642900246482136,-2.835556875941802,0.07622404263501943,0.3852971195785053,-52.542399255978225
576,-58.17997559031606,-58.31106043084555,0.08871375702226977,0.6643526828693561,-2.83802239856268,0.0761656406415179,0.38525092440954417,-52.69313345745124
